City_ID,City,Country,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM2.5_AQI_Value,PM2.5_AQI_Category
19361,Hulan Ergi,China,113,Unhealthy for Sensitive Groups,4,Good,33,Good,9,Good,113,Unhealthy for Sensitive Groups
19362,Iksal,Israel,51,Moderate,1,Good,46,Good,3,Good,51,Moderate
19363,Ispica,Italy,52,Moderate,1,Good,47,Good,1,Good,52,Moderate
19364,Itauna,Brazil,38,Good,1,Good,24,Good,0,Good,38,Good
19365,Izmayil,Ukraine,51,Moderate,1,Good,43,Good,0,Good,51,Moderate
19366,Jau,Brazil,58,Moderate,1,Good,26,Good,0,Good,58,Moderate
19367,Joinville Le Pont,France,71,Moderate,1,Good,45,Good,1,Good,71,Moderate
19368,Joyabaj,Guatemala,46,Good,1,Good,24,Good,0,Good,46,Good
19369,Juru,Malaysia,150,Unhealthy,3,Good,27,Good,9,Good,150,Unhealthy
19370,Keene,United States of America,36,Good,1,Good,36,Good,0,Good,33,Good
19371,Kertosono,Indonesia,169,Unhealthy,5,Good,10,Good,15,Good,169,Unhealthy
19372,Keskin,Turkey,45,Good,1,Good,45,Good,0,Good,31,Good
19373,Lingolsheim,France,52,Moderate,2,Good,29,Good,4,Good,52,Moderate
19374,Linnich,Germany,50,Good,1,Good,31,Good,3,Good,50,Good
19376,Lunenburg,United States of America,68,Moderate,2,Good,13,Good,14,Good,68,Moderate
19377,Mae Chan,Thailand,32,Good,0,Good,25,Good,0,Good,32,Good
19378,Maharagama,Sri Lanka,67,Moderate,0,Good,22,Good,0,Good,67,Moderate
19379,Maidenhead,United Kingdom of Great Britain and Northern Ireland,27,Good,1,Good,23,Good,5,Good,27,Good
19380,Makuyuni,United Republic of Tanzania,23,Good,0,Good,16,Good,0,Good,23,Good
19381,Marijampole,Lithuania,26,Good,1,Good,26,Good,1,Good,26,Good
19382,Marktheidenfeld,Germany,62,Moderate,1,Good,36,Good,3,Good,62,Moderate
19383,Mbuji Mayi,Democratic Republic of the Congo,270,Very Unhealthy,15,Good,43,Good,9,Good,270,Very Unhealthy
19384,Melfi,Italy,50,Good,1,Good,43,Good,2,Good,50,Good
19385,Melvindale,United States of America,34,Good,1,Good,33,Good,5,Good,34,Good
19386,Langenthal,Switzerland,52,Moderate,1,Good,21,Good,3,Good,52,Moderate
19387,Lanxi,China,145,Unhealthy for Sensitive Groups,3,Good,145,Unhealthy for Sensitive Groups,1,Good,103,Unhealthy for Sensitive Groups
19388,Lavello,Italy,52,Moderate,1,Good,44,Good,2,Good,52,Moderate
19389,Lena,Spain,37,Good,1,Good,37,Good,2,Good,23,Good
19390,Lere,Nigeria,63,Moderate,2,Good,20,Good,1,Good,63,Moderate
19391,Les Abymes,France,119,Unhealthy for Sensitive Groups,1,Good,25,Good,0,Good,119,Unhealthy for Sensitive Groups
19392,Liberty,United States of America,55,Moderate,1,Good,33,Good,5,Good,55,Moderate
19393,Kirkwood,South Africa,83,Moderate,2,Good,13,Good,3,Good,83,Moderate
19394,Kolobrzeg,Poland,35,Good,1,Good,35,Good,0,Good,34,Good
19395,Kondagaon,India,76,Moderate,1,Good,29,Good,0,Good,76,Moderate
19396,Kragujevac,Serbia,57,Moderate,1,Good,38,Good,0,Good,57,Moderate
19397,Kreuzau,Germany,55,Moderate,1,Good,31,Good,3,Good,55,Moderate
19398,Krishnanagar,India,161,Unhealthy,4,Good,147,Unhealthy for Sensitive Groups,2,Good,161,Unhealthy
19399,Krupka,Czechia,74,Moderate,1,Good,37,Good,2,Good,74,Moderate
19400,Kudchi,India,58,Moderate,0,Good,22,Good,0,Good,58,Moderate
19401,Kushalgarh,India,171,Unhealthy,1,Good,38,Good,0,Good,171,Unhealthy
19403,Lagoa Da Prata,Brazil,50,Good,1,Good,4,Good,4,Good,50,Good
19404,North Platte,United States of America,58,Moderate,1,Good,28,Good,2,Good,58,Moderate
19405,Nyaunglebin,Myanmar,46,Good,0,Good,22,Good,0,Good,46,Good
19406,Murgab,Turkmenistan,103,Unhealthy for Sensitive Groups,1,Good,45,Good,0,Good,103,Unhealthy for Sensitive Groups
19407,Namalenga,United Republic of Tanzania,68,Moderate,2,Good,18,Good,1,Good,68,Moderate
19408,Nandgaon,India,123,Unhealthy for Sensitive Groups,0,Good,27,Good,0,Good,123,Unhealthy for Sensitive Groups
19409,Navapur,India,157,Unhealthy,0,Good,26,Good,0,Good,157,Unhealthy
19410,Newburyport,United States of America,56,Moderate,2,Good,22,Good,10,Good,56,Moderate
19411,Newry,United Kingdom of Great Britain and Northern Ireland,30,Good,1,Good,30,Good,1,Good,15,Good
19412,Niagara Falls,United States of America,42,Good,1,Good,28,Good,5,Good,42,Good
19413,Mhango,United Republic of Tanzania,19,Good,1,Good,17,Good,0,Good,19,Good
19414,Mopti,Mali,96,Moderate,1,Good,17,Good,1,Good,96,Moderate
19415,Saarwellingen,Germany,65,Moderate,1,Good,54,Moderate,0,Good,65,Moderate
19416,Saint Laurent Du Var,France,58,Moderate,1,Good,58,Moderate,1,Good,44,Good
19417,Machhiwara,India,171,Unhealthy,6,Good,20,Good,23,Good,171,Unhealthy
19418,Maddaloni,Italy,69,Moderate,1,Good,69,Moderate,0,Good,56,Moderate
19419,Mala,Peru,44,Good,1,Good,19,Good,1,Good,44,Good
19420,Malabo,Equatorial Guinea,32,Good,1,Good,22,Good,0,Good,32,Good
19421,Malpe,India,61,Moderate,1,Good,20,Good,1,Good,61,Moderate
19422,Mankachar,India,84,Moderate,3,Good,26,Good,5,Good,84,Moderate
19423,Conchal,Brazil,62,Moderate,1,Good,24,Good,1,Good,62,Moderate
19424,Corona,United States of America,93,Moderate,3,Good,20,Good,19,Good,93,Moderate
19426,Cranbourne,Australia,50,Good,1,Good,7,Good,17,Good,50,Good
19427,Cunha,Brazil,38,Good,1,Good,23,Good,0,Good,38,Good
19428,Currais Novos,Brazil,24,Good,0,Good,24,Good,0,Good,19,Good
19429,Ploufragan,France,48,Good,1,Good,37,Good,2,Good,48,Good
19430,Porong,Indonesia,166,Unhealthy,3,Good,11,Good,9,Good,166,Unhealthy
19431,Prattville,United States of America,50,Good,2,Good,50,Good,4,Good,47,Good
19432,Primorsko Akhtarsk,Russian Federation,43,Good,1,Good,43,Good,0,Good,9,Good
19433,Qarqin,Afghanistan,65,Moderate,1,Good,49,Good,0,Good,65,Moderate
19434,Rafaela,Argentina,24,Good,0,Good,24,Good,0,Good,9,Good
19435,San Severino Marche,Italy,71,Moderate,1,Good,50,Good,0,Good,71,Moderate
19436,Santiago Del Estero,Argentina,20,Good,0,Good,15,Good,0,Good,20,Good
19437,Santo Antonio Da Charneca,Portugal,40,Good,1,Good,40,Good,1,Good,21,Good
19438,Saposoa,Peru,39,Good,1,Good,6,Good,0,Good,39,Good
19439,Chelyabinsk,Russian Federation,33,Good,1,Good,33,Good,1,Good,22,Good
19440,Chhagalnaiya,Bangladesh,58,Moderate,3,Good,37,Good,1,Good,58,Moderate
19441,Christiansburg,United States of America,59,Moderate,2,Good,33,Good,5,Good,59,Moderate
19442,Copiapo,Chile,42,Good,0,Good,14,Good,1,Good,42,Good
19443,Cramlington,United Kingdom of Great Britain and Northern Ireland,49,Good,1,Good,22,Good,8,Good,49,Good
19444,Cunduacan,Mexico,179,Unhealthy,8,Good,7,Good,11,Good,179,Unhealthy
19445,Curti,India,83,Moderate,0,Good,22,Good,0,Good,83,Moderate
19446,Afmadu,Somalia,25,Good,0,Good,23,Good,0,Good,25,Good
19447,Agdam,Azerbaijan,82,Moderate,1,Good,26,Good,0,Good,82,Moderate
19448,Agra,India,183,Unhealthy,6,Good,40,Good,13,Good,183,Unhealthy
19449,Aguada De Pasajeros,Cuba,35,Good,1,Good,35,Good,0,Good,29,Good
19450,Ahmadpur,India,172,Unhealthy,2,Good,39,Good,2,Good,172,Unhealthy
19451,Algonquin,United States of America,52,Moderate,1,Good,32,Good,3,Good,52,Moderate
19452,Alta Gracia,Argentina,34,Good,1,Good,34,Good,1,Good,28,Good
19453,Anjo,Japan,95,Moderate,2,Good,24,Good,12,Good,95,Moderate
19454,Ankara,Turkey,44,Good,1,Good,44,Good,0,Good,36,Good
19455,Ankola,India,45,Good,1,Good,19,Good,1,Good,45,Good
19456,Aracruz,Brazil,50,Good,0,Good,28,Good,0,Good,50,Good
19457,Areado,Brazil,44,Good,1,Good,22,Good,0,Good,44,Good
19458,Badin,Pakistan,96,Moderate,1,Good,25,Good,1,Good,96,Moderate
19459,Badlapur,India,170,Unhealthy,6,Good,19,Good,12,Good,170,Unhealthy
19460,Eschweiler,Germany,52,Moderate,1,Good,36,Good,2,Good,52,Moderate
19461,Ettlingen,Germany,45,Good,1,Good,34,Good,4,Good,45,Good
19462,Eunice,United States of America,70,Moderate,1,Good,19,Good,3,Good,70,Moderate
19463,Ezhou,China,187,Unhealthy,4,Good,187,Unhealthy,3,Good,147,Unhealthy for Sensitive Groups
19464,Damme,Germany,34,Good,0,Good,34,Good,1,Good,16,Good
19465,Foso,Ghana,55,Moderate,2,Good,15,Good,1,Good,55,Moderate
19466,Gadag,India,58,Moderate,0,Good,23,Good,0,Good,58,Moderate
19467,Gangarampur,India,82,Moderate,2,Good,82,Moderate,1,Good,61,Moderate
19468,Gateshead,United Kingdom of Great Britain and Northern Ireland,54,Moderate,1,Good,17,Good,11,Good,54,Moderate
19469,Geneva,Switzerland,128,Unhealthy for Sensitive Groups,1,Good,28,Good,2,Good,128,Unhealthy for Sensitive Groups
19470,Ducos,France,139,Unhealthy for Sensitive Groups,1,Good,26,Good,0,Good,139,Unhealthy for Sensitive Groups
19471,Duliagaon,India,30,Good,1,Good,28,Good,0,Good,30,Good
19472,East London,South Africa,54,Moderate,2,Good,18,Good,3,Good,54,Moderate
19473,Ebolowa,Cameroon,70,Moderate,2,Good,28,Good,0,Good,70,Moderate
19474,Elfers,United States of America,62,Moderate,1,Good,27,Good,7,Good,62,Moderate
19475,Emden,Germany,33,Good,0,Good,33,Good,0,Good,15,Good
19476,Bethal,South Africa,63,Moderate,1,Good,16,Good,10,Good,63,Moderate
19477,Bhakkar,Pakistan,183,Unhealthy,2,Good,122,Unhealthy for Sensitive Groups,0,Good,183,Unhealthy
19478,Bintulu,Malaysia,51,Moderate,1,Good,12,Good,0,Good,51,Moderate
19479,Bludenz,Austria,35,Good,1,Good,29,Good,1,Good,35,Good
19480,Blue Island,United States of America,38,Good,2,Good,35,Good,7,Good,38,Good
19481,Bornem,Belgium,40,Good,1,Good,28,Good,4,Good,40,Good
19482,Bourne,United States of America,38,Good,1,Good,33,Good,5,Good,38,Good
19483,Brahmapuri,India,163,Unhealthy,1,Good,33,Good,2,Good,163,Unhealthy
19484,Braunfels,Germany,65,Moderate,1,Good,33,Good,3,Good,65,Moderate
19485,Aspe,Spain,28,Good,1,Good,28,Good,1,Good,25,Good
19486,Aubagne,France,145,Unhealthy for Sensitive Groups,1,Good,25,Good,13,Good,145,Unhealthy for Sensitive Groups
19487,Ayorou,Niger,87,Moderate,1,Good,20,Good,1,Good,87,Moderate
19488,Bad Berleburg,Germany,53,Moderate,1,Good,34,Good,2,Good,53,Moderate
19489,Badah,Pakistan,185,Unhealthy,1,Good,76,Moderate,2,Good,185,Unhealthy
19490,Badgam,India,114,Unhealthy for Sensitive Groups,1,Good,53,Moderate,0,Good,114,Unhealthy for Sensitive Groups
19491,Bakau,Gambia,155,Unhealthy,1,Good,20,Good,1,Good,155,Unhealthy
19492,Bang Khla,Thailand,57,Moderate,1,Good,24,Good,1,Good,57,Moderate
19493,Barreirinha,Brazil,25,Good,0,Good,6,Good,0,Good,25,Good
19494,Budapest,Hungary,81,Moderate,1,Good,37,Good,2,Good,81,Moderate
19495,Budhgaon,India,63,Moderate,0,Good,23,Good,0,Good,63,Moderate
19496,Bujanovac,Serbia,44,Good,1,Good,34,Good,0,Good,44,Good
19497,Cabaiguan,Cuba,53,Moderate,1,Good,16,Good,3,Good,53,Moderate
19498,Cacapava,Brazil,106,Unhealthy for Sensitive Groups,3,Good,4,Good,9,Good,106,Unhealthy for Sensitive Groups
19499,Cahul,Republic of Moldova,36,Good,1,Good,36,Good,0,Good,21,Good
19500,Calimete,Cuba,50,Good,1,Good,18,Good,2,Good,50,Good
19501,Camboriu,Brazil,96,Moderate,3,Good,10,Good,6,Good,96,Moderate
19502,Chandannagar,India,173,Unhealthy,5,Good,117,Unhealthy for Sensitive Groups,6,Good,173,Unhealthy
19503,Kembe,Central African Republic,52,Moderate,2,Good,9,Good,0,Good,52,Moderate
19504,Khania,Greece,60,Moderate,1,Good,48,Good,0,Good,60,Moderate
19505,Ensley,United States of America,51,Moderate,2,Good,47,Good,4,Good,51,Moderate
19506,Farafangana,Madagascar,42,Good,1,Good,19,Good,0,Good,42,Good
19507,Fereydunshahr,Iran (Islamic Republic of),110,Unhealthy for Sensitive Groups,0,Good,35,Good,0,Good,110,Unhealthy for Sensitive Groups
19508,Feucht,Germany,64,Moderate,1,Good,51,Moderate,0,Good,64,Moderate
19509,Fidenza,Italy,70,Moderate,1,Good,63,Moderate,0,Good,70,Moderate
19510,Firozpur,India,165,Unhealthy,3,Good,111,Unhealthy for Sensitive Groups,4,Good,165,Unhealthy
19511,Fraga,Spain,38,Good,1,Good,38,Good,0,Good,37,Good
19512,Frankenberg,Germany,55,Moderate,1,Good,47,Good,0,Good,55,Moderate
19513,Gao,Mali,162,Unhealthy,1,Good,45,Good,0,Good,162,Unhealthy
19514,Garh Maharaja,Pakistan,174,Unhealthy,5,Good,46,Good,9,Good,174,Unhealthy
19515,Gawler,Australia,24,Good,0,Good,11,Good,11,Good,24,Good
19516,Marsella,Colombia,95,Moderate,2,Good,16,Good,3,Good,95,Moderate
19517,Mason,United States of America,46,Good,1,Good,46,Good,1,Good,41,Good
19518,Maynooth,Ireland,41,Good,1,Good,41,Good,0,Good,38,Good
19519,Melito Di Porto Salvo,Italy,94,Moderate,1,Good,43,Good,0,Good,94,Moderate
19520,Merta,India,182,Unhealthy,1,Good,34,Good,1,Good,182,Unhealthy
19521,Mesquite,United States of America,66,Moderate,2,Good,31,Good,5,Good,66,Moderate
19522,Miedzyrzec Podlaski,Poland,41,Good,1,Good,41,Good,0,Good,24,Good
19523,Moss Point,United States of America,48,Good,1,Good,44,Good,2,Good,48,Good
19524,Mulbagal,India,83,Moderate,2,Good,21,Good,5,Good,83,Moderate
19525,Nacala,Mozambique,46,Good,0,Good,29,Good,0,Good,46,Good
19526,Nakhodka,Russian Federation,80,Moderate,2,Good,44,Good,2,Good,80,Moderate
19527,Nandikotkur,India,109,Unhealthy for Sensitive Groups,2,Good,45,Good,3,Good,109,Unhealthy for Sensitive Groups
19528,West Chicago,United States of America,51,Moderate,1,Good,34,Good,3,Good,51,Moderate
19529,West Memphis,United States of America,74,Moderate,1,Good,60,Moderate,2,Good,74,Moderate
19530,Willebroek,Belgium,50,Good,1,Good,38,Good,2,Good,50,Good
19531,Wolnzach,Germany,66,Moderate,1,Good,58,Moderate,0,Good,66,Moderate
19532,Wufeng,China,167,Unhealthy,8,Good,1,Good,22,Good,167,Unhealthy
19533,Wurzburg,Germany,62,Moderate,1,Good,53,Moderate,0,Good,62,Moderate
19534,Wyszkow,Poland,40,Good,1,Good,40,Good,0,Good,21,Good
19535,Villacarrillo,Spain,40,Good,1,Good,40,Good,0,Good,14,Good
19536,Villach,Austria,64,Moderate,1,Good,39,Good,0,Good,64,Moderate
19537,Vorotynsk,Russian Federation,39,Good,1,Good,39,Good,0,Good,20,Good
19538,Vranov,Slovakia,66,Moderate,1,Good,51,Moderate,0,Good,66,Moderate
19539,Waco,United States of America,35,Good,1,Good,27,Good,2,Good,35,Good
19540,Warburg,Germany,53,Moderate,1,Good,44,Good,0,Good,53,Moderate
19541,Haldaur,India,500,Hazardous,1,Good,63,Moderate,1,Good,500,Hazardous
19542,Hendek,Turkey,35,Good,1,Good,35,Good,0,Good,28,Good
19543,Gland,Switzerland,33,Good,1,Good,28,Good,1,Good,33,Good
19544,Golitsyno,Russian Federation,61,Moderate,1,Good,27,Good,9,Good,61,Moderate
19545,Hoenheim,France,33,Good,1,Good,33,Good,1,Good,28,Good
19546,Hole Narsipur,India,37,Good,0,Good,24,Good,0,Good,37,Good
19547,Hong Gai,Viet Nam,156,Unhealthy,4,Good,41,Good,3,Good,156,Unhealthy
19548,Huaiyin,China,193,Unhealthy,5,Good,193,Unhealthy,5,Good,155,Unhealthy
19549,Huilango,Mexico,168,Unhealthy,4,Good,3,Good,18,Good,168,Unhealthy
19550,Huntersville,United States of America,62,Moderate,2,Good,25,Good,11,Good,62,Moderate
19551,Iglas,India,268,Very Unhealthy,1,Good,46,Good,1,Good,268,Very Unhealthy
19552,Yazman,Pakistan,500,Hazardous,1,Good,43,Good,0,Good,428,Hazardous
19553,Ylivieska,Finland,39,Good,1,Good,39,Good,0,Good,15,Good
19554,Yumbe,Uganda,45,Good,1,Good,17,Good,0,Good,45,Good
19555,Zele,Belgium,36,Good,1,Good,27,Good,3,Good,36,Good
19556,Zerbst,Germany,38,Good,1,Good,38,Good,0,Good,27,Good
19557,Zlatoust,Russian Federation,33,Good,1,Good,33,Good,0,Good,33,Good
19558,Ungaran,Indonesia,76,Moderate,1,Good,42,Good,1,Good,76,Moderate
19559,Usingen,Germany,33,Good,1,Good,33,Good,3,Good,33,Good
19560,Varzea Paulista,Brazil,76,Moderate,2,Good,13,Good,9,Good,76,Moderate
19561,Vice,Peru,33,Good,0,Good,23,Good,0,Good,33,Good
19562,Whittlesea,South Africa,53,Moderate,1,Good,23,Good,0,Good,53,Moderate
19563,Wickford,United Kingdom of Great Britain and Northern Ireland,29,Good,0,Good,29,Good,3,Good,23,Good
19564,Wildwood,United States of America,49,Good,1,Good,30,Good,10,Good,49,Good
19565,Willingboro,United States of America,62,Moderate,1,Good,45,Good,4,Good,62,Moderate
19566,Xaxim,Brazil,26,Good,1,Good,11,Good,1,Good,26,Good
19567,Vlagtwedde,Netherlands,30,Good,1,Good,30,Good,3,Good,28,Good
19568,Vorgashor,Russian Federation,55,Moderate,1,Good,29,Good,1,Good,55,Moderate
19569,Wakiso,Uganda,95,Moderate,4,Good,16,Good,2,Good,95,Moderate
19570,Waynesboro,United States of America,65,Moderate,2,Good,22,Good,6,Good,65,Moderate
19571,Frascati,Italy,48,Good,1,Good,48,Good,2,Good,29,Good
19572,Gali,Georgia,34,Good,1,Good,34,Good,0,Good,20,Good
19573,Ganganagar,India,500,Hazardous,1,Good,42,Good,0,Good,424,Hazardous
19574,Geeste,Germany,32,Good,1,Good,32,Good,3,Good,27,Good
19575,Le Vesinet,France,48,Good,1,Good,19,Good,4,Good,48,Good
19576,Linda A Velha,Portugal,45,Good,0,Good,30,Good,2,Good,45,Good
19577,Livermore,United States of America,54,Moderate,1,Good,18,Good,13,Good,54,Moderate
19578,Loanda,Brazil,17,Good,0,Good,17,Good,1,Good,16,Good
19579,Loei,Thailand,44,Good,0,Good,22,Good,0,Good,44,Good
19580,Khewra,Pakistan,204,Very Unhealthy,2,Good,154,Unhealthy,1,Good,204,Very Unhealthy
19581,Khilok,Russian Federation,33,Good,1,Good,30,Good,0,Good,33,Good
19582,Komatipoort,South Africa,89,Moderate,3,Good,14,Good,2,Good,89,Moderate
19583,Kondapalle,India,147,Unhealthy for Sensitive Groups,1,Good,42,Good,0,Good,147,Unhealthy for Sensitive Groups
19584,Jetis,Indonesia,63,Moderate,1,Good,30,Good,1,Good,63,Moderate
19585,Joplin,United States of America,71,Moderate,1,Good,26,Good,4,Good,71,Moderate
19586,Jovellanos,Cuba,82,Moderate,1,Good,19,Good,1,Good,82,Moderate
19587,Julich,Germany,33,Good,1,Good,32,Good,2,Good,33,Good
19588,Kabin Buri,Thailand,58,Moderate,0,Good,31,Good,0,Good,58,Moderate
19589,Kaimur,India,155,Unhealthy,1,Good,40,Good,0,Good,155,Unhealthy
19590,Damilag,Philippines,52,Moderate,1,Good,23,Good,1,Good,52,Moderate
19591,Darien,United States of America,81,Moderate,2,Good,8,Good,29,Good,81,Moderate
19592,Dhekiajuli,India,89,Moderate,2,Good,44,Good,1,Good,89,Moderate
19593,Dingzhou,China,197,Unhealthy,5,Good,197,Unhealthy,6,Good,159,Unhealthy
19594,Dolna Banjica,Republic of North Macedonia,45,Good,1,Good,42,Good,0,Good,45,Good
19595,Dolton,United States of America,81,Moderate,2,Good,10,Good,29,Good,81,Moderate
19596,Domazlice,Czechia,29,Good,0,Good,29,Good,1,Good,23,Good
19597,Kanata,Canada,34,Good,1,Good,34,Good,0,Good,15,Good
19599,Keetmanshoop,Namibia,123,Unhealthy for Sensitive Groups,0,Good,18,Good,0,Good,123,Unhealthy for Sensitive Groups
19600,Kennebunk,United States of America,45,Good,1,Good,41,Good,3,Good,45,Good
19601,Khamgaon,India,149,Unhealthy for Sensitive Groups,1,Good,40,Good,0,Good,149,Unhealthy for Sensitive Groups
19602,Dongkan,China,209,Very Unhealthy,6,Good,209,Very Unhealthy,3,Good,175,Unhealthy
19603,Doorn,Netherlands,38,Good,1,Good,29,Good,4,Good,38,Good
19604,Dubendorf,Switzerland,32,Good,1,Good,29,Good,1,Good,32,Good
19605,Dupnica,Bulgaria,58,Moderate,1,Good,42,Good,1,Good,58,Moderate
19606,Eaubonne,France,51,Moderate,1,Good,20,Good,5,Good,51,Moderate
19607,Edinet,Republic of Moldova,68,Moderate,1,Good,44,Good,0,Good,68,Moderate
19608,El Faiyum,Egypt,91,Moderate,2,Good,84,Moderate,4,Good,91,Moderate
19609,Ennigerloh,Germany,35,Good,1,Good,35,Good,2,Good,25,Good
19610,Eskil,Turkey,52,Moderate,1,Good,43,Good,0,Good,52,Moderate
19611,Esquipulas,Guatemala,68,Moderate,3,Good,3,Good,6,Good,68,Moderate
19612,Farmington Hills,United States of America,49,Good,1,Good,29,Good,6,Good,49,Good
19613,Koungheul,Senegal,140,Unhealthy for Sensitive Groups,1,Good,19,Good,1,Good,140,Unhealthy for Sensitive Groups
19614,Kovvur,India,152,Unhealthy,1,Good,48,Good,0,Good,152,Unhealthy
19615,Kpalime,Togo,78,Moderate,1,Good,20,Good,0,Good,78,Moderate
19616,Krasnouralsk,Russian Federation,25,Good,1,Good,25,Good,0,Good,20,Good
19617,Kyritz,Germany,39,Good,0,Good,39,Good,0,Good,21,Good
19618,La Chorrera,Panama,65,Moderate,1,Good,20,Good,4,Good,65,Moderate
19619,La Spezia,Italy,59,Moderate,1,Good,41,Good,1,Good,59,Moderate
19620,Mariel,Cuba,60,Moderate,1,Good,24,Good,2,Good,60,Moderate
19621,Markham,United States of America,75,Moderate,2,Good,14,Good,25,Good,75,Moderate
19622,Maryanskaya,Russian Federation,45,Good,1,Good,45,Good,2,Good,19,Good
19623,Merke,Kazakhstan,90,Moderate,1,Good,32,Good,0,Good,90,Moderate
19624,Prospect Heights,United States of America,83,Moderate,3,Good,6,Good,30,Good,83,Moderate
19625,Sanda,Japan,39,Good,1,Good,39,Good,3,Good,31,Good
19626,Santa Barbara,Brazil,91,Moderate,3,Good,2,Good,6,Good,91,Moderate
19627,Santa Cruz De Tenerife,Spain,36,Good,0,Good,36,Good,0,Good,12,Good
19628,Santa Lucia Cotzumalguapa,Guatemala,113,Unhealthy for Sensitive Groups,4,Good,3,Good,15,Good,113,Unhealthy for Sensitive Groups
19629,Santana De Parnaiba,Brazil,79,Moderate,2,Good,12,Good,9,Good,79,Moderate
19630,Santo Antonio Do Sudoeste,Brazil,18,Good,0,Good,17,Good,0,Good,18,Good
19631,Sao Jose Do Rio Pardo,Brazil,64,Moderate,2,Good,3,Good,4,Good,64,Moderate
19632,Seelze,Germany,37,Good,1,Good,37,Good,1,Good,23,Good
19633,Miguel Pereira,Brazil,154,Unhealthy,5,Good,10,Good,18,Good,154,Unhealthy
19634,Miki,Japan,45,Good,1,Good,35,Good,3,Good,45,Good
19635,Montilla,Spain,34,Good,1,Good,28,Good,3,Good,34,Good
19636,Moradabad,India,500,Hazardous,1,Good,69,Moderate,1,Good,500,Hazardous
19637,Moramanga,Madagascar,21,Good,0,Good,21,Good,0,Good,10,Good
19638,Shillong,India,101,Unhealthy for Sensitive Groups,2,Good,42,Good,0,Good,101,Unhealthy for Sensitive Groups
19639,Sillamae,Estonia,36,Good,1,Good,36,Good,1,Good,35,Good
19640,Soata,Colombia,26,Good,1,Good,7,Good,1,Good,26,Good
19641,Southbridge,United States of America,54,Moderate,1,Good,48,Good,2,Good,54,Moderate
19642,Soweto,South Africa,185,Unhealthy,36,Good,10,Good,22,Good,185,Unhealthy
19643,Spiez,Switzerland,32,Good,0,Good,32,Good,0,Good,20,Good
19644,Sredneuralsk,Russian Federation,32,Good,1,Good,32,Good,1,Good,29,Good
19645,Straubing,Germany,29,Good,0,Good,29,Good,1,Good,24,Good
19646,Sulechow,Poland,32,Good,1,Good,30,Good,1,Good,32,Good
19647,Suluktu,Kyrgyzstan,125,Unhealthy for Sensitive Groups,1,Good,37,Good,0,Good,125,Unhealthy for Sensitive Groups
19648,Rostock,Germany,37,Good,0,Good,37,Good,0,Good,20,Good
19649,Salo,Finland,34,Good,0,Good,34,Good,1,Good,20,Good
19650,Nerang,Australia,36,Good,1,Good,17,Good,7,Good,36,Good
19651,Ngawi,Indonesia,73,Moderate,1,Good,40,Good,0,Good,73,Moderate
19652,Nkawkaw,Ghana,79,Moderate,1,Good,19,Good,0,Good,79,Moderate
